"TIME","GEO","TRA_MEAS","UNIT","Value","Flag and Footnotes"
"2013","Nordjylland","Passengers carried","Thousand passengers","1,381",""
"2013","Germany (until 1990 former territory of the FRG)","Passengers carried","Thousand passengers","180,776",""
"2013","Baden-Württemberg","Passengers carried","Thousand passengers","11,096",""
"2013","Stuttgart","Passengers carried","Thousand passengers","9,545",""
"2013","Karlsruhe","Passengers carried","Thousand passengers","1,054",""
"2013","Freiburg","Passengers carried","Thousand passengers",":",""
"2013","Tübingen","Passengers carried","Thousand passengers","497",""
"2013","Bayern","Passengers carried","Thousand passengers","42,532",""
"2013","Oberbayern","Passengers carried","Thousand passengers","38,518",""
"2013","Niederbayern","Passengers carried","Thousand passengers",":",""
"2013","Oberfranken","Passengers carried","Thousand passengers",":",""
"2013","Mittelfranken","Passengers carried","Thousand passengers","3,294",""
"2013","Schwaben","Passengers carried","Thousand passengers","837",""
"2013","Berlin","Passengers carried","Thousand passengers","19,576",""
"2013","Berlin","Passengers carried","Thousand passengers","19,576",""
"2013","Brandenburg","Passengers carried","Thousand passengers","6,712",""
"2013","Brandenburg","Passengers carried","Thousand passengers","6,712",""
"2013","Bremen","Passengers carried","Thousand passengers","2,606",""
"2013","Bremen","Passengers carried","Thousand passengers","2,606",""
"2013","Hamburg","Passengers carried","Thousand passengers","13,482",""
"2013","Hamburg","Passengers carried","Thousand passengers","13,482",""
"2013","Hessen","Passengers carried","Thousand passengers","57,878",""
"2013","Darmstadt","Passengers carried","Thousand passengers","57,878",""
"2013","Kassel","Passengers carried","Thousand passengers",":",""
"2013","Mecklenburg-Vorpommern","Passengers carried","Thousand passengers","122",""
"2013","Mecklenburg-Vorpommern","Passengers carried","Thousand passengers","122",""
"2013","Niedersachsen","Passengers carried","Thousand passengers","5,209",""
"2013","Braunschweig","Passengers carried","Thousand passengers",":",""
"2013","Hannover","Passengers carried","Thousand passengers","5,209",""
"2013","Weser-Ems","Passengers carried","Thousand passengers",":",""
"2013","Nordrhein-Westfalen","Passengers carried","Thousand passengers","36,265",""
"2013","Düsseldorf","Passengers carried","Thousand passengers","23,672",""
"2013","Köln","Passengers carried","Thousand passengers","9,051",""
"2013","Münster","Passengers carried","Thousand passengers","842",""
"2013","Detmold","Passengers carried","Thousand passengers","784",""
"2013","Arnsberg","Passengers carried","Thousand passengers","1,916",""
"2013","Rheinland-Pfalz","Passengers carried","Thousand passengers","2,794",""
"2013","Koblenz","Passengers carried","Thousand passengers","2,585",""
"2013","Trier","Passengers carried","Thousand passengers",":",""
"2013","Rheinhessen-Pfalz","Passengers carried","Thousand passengers","209",""
"2013","Saarland","Passengers carried","Thousand passengers","354",""
"2013","Saarland","Passengers carried","Thousand passengers","354",""
"2013","Sachsen","Passengers carried","Thousand passengers","3,871",""
"2013","Dresden","Passengers carried","Thousand passengers","1,742",""
"2013","Leipzig","Passengers carried","Thousand passengers","2,129",""
"2013","Sachsen-Anhalt","Passengers carried","Thousand passengers",":",""
"2013","Sachsen-Anhalt","Passengers carried","Thousand passengers",":",""
"2013","Schleswig-Holstein","Passengers carried","Thousand passengers","505",""
"2013","Schleswig-Holstein","Passengers carried","Thousand passengers","505",""
"2013","Thüringen","Passengers carried","Thousand passengers","206",""
"2013","Thüringen","Passengers carried","Thousand passengers","206",""
"2013","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2013","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2013","Estonia","Passengers carried","Thousand passengers","1,959",""
"2013","Eesti","Passengers carried","Thousand passengers","1,959",""
"2013","Eesti","Passengers carried","Thousand passengers","1,959",""
"2013","Ireland","Passengers carried","Thousand passengers","24,603",""
"2013","Éire/Ireland","Passengers carried","Thousand passengers","24,603",""
"2013","Border, Midland and Western","Passengers carried","Thousand passengers","666",""
"2013","Southern and Eastern","Passengers carried","Thousand passengers","23,937",""
"2013","Greece","Passengers carried","Thousand passengers","33,596",""
"2013","Voreia Ellada (NUTS 2010)","Passengers carried","Thousand passengers","4,780",""
"2013","Anatoliki Makedonia, Thraki (NUTS 2010)","Passengers carried","Thousand passengers","379",""
"2013","Kentriki Makedonia (NUTS 2010)","Passengers carried","Thousand passengers","4,056",""
"2013","Dytiki Makedonia (NUTS 2010)","Passengers carried","Thousand passengers","9",""
"2013","Thessalia (NUTS 2010)","Passengers carried","Thousand passengers","337",""
"2013","Kentriki Ellada (NUTS 2010)","Passengers carried","Thousand passengers","4,217",""
"2013","Ipeiros (NUTS 2010)","Passengers carried","Thousand passengers","64",""
"2013","Ionia Nisia (NUTS 2010)","Passengers carried","Thousand passengers","3,541",""
"2013","Dytiki Ellada (NUTS 2010)","Passengers carried","Thousand passengers","458",""
"2013","Sterea Ellada (NUTS 2010)","Passengers carried","Thousand passengers","20",""
"2013","Peloponnisos (NUTS 2010)","Passengers carried","Thousand passengers","137",""
"2013","Attiki","Passengers carried","Thousand passengers","12,482",""
"2013","Attiki","Passengers carried","Thousand passengers","12,482",""
"2013","Nisia Aigaiou, Kriti","Passengers carried","Thousand passengers","16,874",""
"2013","Voreio Aigaio","Passengers carried","Thousand passengers","1,033",""
"2013","Notio Aigaio","Passengers carried","Thousand passengers","8,025",""
"2013","Kriti","Passengers carried","Thousand passengers","7,902",""
"2013","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2013","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2013","Spain","Passengers carried","Thousand passengers","157,732",""
"2013","Noroeste (ES)","Passengers carried","Thousand passengers","5,587",""
"2013","Galicia","Passengers carried","Thousand passengers","3,580",""
"2013","Principado de Asturias","Passengers carried","Thousand passengers","1,034",""
"2013","Cantabria","Passengers carried","Thousand passengers","973",""
"2013","Noreste (ES)","Passengers carried","Thousand passengers","4,642",""
"2013","País Vasco","Passengers carried","Thousand passengers","4,034",""
"2013","Comunidad Foral de Navarra","Passengers carried","Thousand passengers","150",""
"2013","La Rioja","Passengers carried","Thousand passengers",":",""
"2013","Aragón","Passengers carried","Thousand passengers","458",""
"2013","Comunidad de Madrid","Passengers carried","Thousand passengers","39,661",""
"2013","Comunidad de Madrid","Passengers carried","Thousand passengers","39,661",""
"2013","Centro (ES)","Passengers carried","Thousand passengers","254",""
"2013","Castilla y León","Passengers carried","Thousand passengers","254",""
"2013","Castilla-la Mancha","Passengers carried","Thousand passengers",":",""
"2013","Extremadura","Passengers carried","Thousand passengers",":",""
"2013","Este (ES)","Passengers carried","Thousand passengers","79,358",""
"2013","Cataluña","Passengers carried","Thousand passengers","38,857",""
"2013","Comunidad Valenciana","Passengers carried","Thousand passengers","14,212",""
"2013","Illes Balears","Passengers carried","Thousand passengers","30,433",""
"2013","Sur (ES)","Passengers carried","Thousand passengers","19,790",""
"2013","Andalucía","Passengers carried","Thousand passengers","18,568",""
"2013","Región de Murcia","Passengers carried","Thousand passengers","1,139",""
"2013","Ciudad Autónoma de Ceuta (ES)","Passengers carried","Thousand passengers",":",""
"2013","Ciudad Autónoma de Melilla (ES)","Passengers carried","Thousand passengers","280",""
"2013","Canarias (ES)","Passengers carried","Thousand passengers","29,540",""
"2013","Canarias (ES)","Passengers carried","Thousand passengers","29,540",""
"2013","France","Passengers carried","Thousand passengers","142,777",""
"2013","Île de France","Passengers carried","Thousand passengers","90,139",""
"2013","Île de France","Passengers carried","Thousand passengers","90,139",""
"2013","Bassin Parisien","Passengers carried","Thousand passengers","4,232",""
"2013","Champagne-Ardenne","Passengers carried","Thousand passengers","99",""
"2013","Picardie","Passengers carried","Thousand passengers","3,952",""
"2013","Haute-Normandie","Passengers carried","Thousand passengers",":",""
"2013","Centre (FR)","Passengers carried","Thousand passengers","180",""
"2013","Basse-Normandie","Passengers carried","Thousand passengers",":",""
"2013","Bourgogne","Passengers carried","Thousand passengers",":",""
"2013","Nord - Pas-de-Calais","Passengers carried","Thousand passengers","1,646",""
"2013","Nord - Pas-de-Calais","Passengers carried","Thousand passengers","1,646",""
"2013","Est (FR)","Passengers carried","Thousand passengers","12,402",""
"2013","Lorraine","Passengers carried","Thousand passengers","234",""
"2013","Alsace","Passengers carried","Thousand passengers","12,168",""
"2013","Franche-Comté","Passengers carried","Thousand passengers",":",""
"2013","Ouest (FR)","Passengers carried","Thousand passengers","5,694",""
"2013","Pays de la Loire","Passengers carried","Thousand passengers","3,853",""
"2013","Bretagne","Passengers carried","Thousand passengers","1,626",""
"2013","Poitou-Charentes","Passengers carried","Thousand passengers","215",""
"2013","Sud-Ouest (FR)","Passengers carried","Thousand passengers","14,945",""
"2013","Aquitaine","Passengers carried","Thousand passengers","6,593",""
"2013","Midi-Pyrénées","Passengers carried","Thousand passengers","8,054",""
"2013","Limousin","Passengers carried","Thousand passengers","298",""
"2013","Centre-Est (FR)","Passengers carried","Thousand passengers","9,442",""
"2013","Rhône-Alpes","Passengers carried","Thousand passengers","9,054",""
"2013","Auvergne","Passengers carried","Thousand passengers","417",""
"2013","Méditerranée","Passengers carried","Thousand passengers","25,252",""
"2013","Languedoc-Roussillon","Passengers carried","Thousand passengers","2,639",""
"2013","Provence-Alpes-Côte d'Azur","Passengers carried","Thousand passengers","20,331",""
"2013","Corse","Passengers carried","Thousand passengers","3,211",""
"2013","Départements d'outre-mer","Passengers carried","Thousand passengers",":",""
"2013","Mayotte","Passengers carried","Thousand passengers",":",""
"2013","Départements d'outre-mer (NUTS 2010)","Passengers carried","Thousand passengers","5,662",""
"2013","Guadeloupe (NUTS 2010)","Passengers carried","Thousand passengers","2,141",""
"2013","Martinique (NUTS 2010)","Passengers carried","Thousand passengers","1,623",""
"2013","Guyane (NUTS 2010)","Passengers carried","Thousand passengers","420",""
"2013","Réunion (NUTS 2010)","Passengers carried","Thousand passengers","1,981",""
"2013","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2013","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2013","Croatia","Passengers carried","Thousand passengers","5,720",""
"2013","Hrvatska","Passengers carried","Thousand passengers","5,720",""
"2013","Jadranska Hrvatska","Passengers carried","Thousand passengers","3,864",""
"2013","Kontinentalna Hrvatska","Passengers carried","Thousand passengers","2,286",""
"2013","Sjeverozapadna Hrvatska (former statistical region)","Passengers carried","Thousand passengers",":",""
"2013","Italy","Passengers carried","Thousand passengers","115,282",""
"2013","Nord-Ovest","Passengers carried","Thousand passengers","40,448",""
"2013","Piemonte","Passengers carried","Thousand passengers","3,435",""
"2013","Valle d'Aosta/Vallée d'Aoste","Passengers carried","Thousand passengers",":",""
"2013","Liguria","Passengers carried","Thousand passengers","1,295",""
"2013","Lombardia","Passengers carried","Thousand passengers","35,718",""
"2013","Nord-Est","Passengers carried","Thousand passengers","20,995",""
"2013","Provincia Autonoma di Bolzano/Bozen","Passengers carried","Thousand passengers",":",""
"2013","Veneto","Passengers carried","Thousand passengers","13,230",""
"2013","Friuli-Venezia Giulia","Passengers carried","Thousand passengers","848",""
"2013","Emilia-Romagna","Passengers carried","Thousand passengers","6,918",""
